x,y,z
-0.2269999980926513,-0.671999990940094,0.492000013589859
-0.1439999938011169,-0.6169999837875366,0.4199999868869781
-0.1000000014901161,-0.4480000138282776,0.449999988079071
-0.0480000004172325,-0.3709999918937683,0.1780000030994415
-0.006000000052154,-0.296999990940094,0.1070000007748603
-0.0560000017285347,-0.1770000010728836,0.0410000011324882
-0.0460000000894069,-0.0780000016093254,0.1099999994039535
0.0179999992251396,-0.0160000007599592,0.1309999972581863
-0.0810000002384185,0.0630000010132789,0.181999996304512
0.1280000060796737,0.0489999987185001,0.1509999930858612
0.025000000372529,0.0839999988675117,0.1459999978542328
0.0769999995827674,0.0419999994337558,0.1519999951124191
-0.0080000003799796,0.0839999988675117,0.0299999993294477
-0.0769999995827674,0.0419999994337558,-0.0399999991059303
-0.0379999987781047,0.0209999997168779,0.1720000058412552
0.0010000000474974,-0.0340000018477439,0.2630000114440918
-0.0570000000298023,0.1030000001192092,0.3849999904632568
0.1209999993443489,0.0549999997019767,0.3650000095367431
0.0359999984502792,0.0719999969005584,0.2460000067949295
0.0410000011324882,0.1870000064373016,0.0710000023245811
0.0189999993890523,0.1159999966621398,-0.0689999982714653
0.0570000000298023,0.0860000029206276,-0.0649999976158142
-0.0520000010728836,0.101000003516674,-0.0930000022053718
0.0740000009536743,0.0509999990463256,-0.0309999994933605
0.0280000008642673,0.1209999993443489,-0.0230000000447034
0.0209999997168779,0.0879999995231628,0.181999996304512
0.1889999955892563,0.0590000003576278,0.135000005364418
0.1180000007152557,0.1150000020861625,0.1110000014305114
0.0920000001788139,0.1089999973773956,-0.003000000026077
0.1410000026226043,0.1270000040531158,0.19200000166893
0.1669999957084655,0.025000000372529,0.238999992609024
0.1280000060796737,0.125,0.3230000138282776
0.0680000036954879,0.0320000015199184,0.3400000035762787
0.0780000016093254,0.061999998986721,0.2430000007152557
0.1030000001192092,0.0820000022649765,0.0509999990463256
0.0649999976158142,0.0930000022053718,-0.1990000009536743
-0.0089999996125698,0.2119999974966049,-0.2730000019073486
0.0799999982118606,0.1280000060796737,-0.3490000069141388
0.2029999941587448,0.3300000131130218,-0.2939999997615814
0.3190000057220459,0.3510000109672546,-0.0890000015497207
0.3389999866485595,0.1780000030994415,0.0799999982118606
0.1899999976158142,0.1120000034570694,0.1070000007748603
0.1430000066757202,0.0659999996423721,0.1490000039339065
0.0489999987185001,-0.0040000001899898,0.0630000010132789
0.101000003516674,0.0509999990463256,0.1979999989271164
0.1560000032186508,0.1129999980330467,0.1889999955892563
0.0780000016093254,0.101000003516674,0.1159999966621398
0.1599999964237213,0.1040000021457672,0.1410000026226043
0.1720000058412552,0.0410000011324882,0.1780000030994415
0.1909999996423721,0.0,0.2169999927282333
0.0350000001490116,0.0120000001043081,0.221000000834465
0.0340000018477439,0.0570000000298023,0.1770000010728836
-0.0010000000474974,0.0080000003799796,0.238999992609024
0.0710000023245811,0.0130000002682209,0.1860000044107437
0.090999998152256,0.0549999997019767,0.3219999969005584
0.2220000028610229,0.0599999986588954,0.4329999983310699
0.1599999964237213,0.0750000029802322,0.3819999992847442
0.1369999945163726,0.123999997973442,0.3310000002384186
0.0659999996423721,0.1129999980330467,0.1169999986886978
-0.0410000011324882,0.135000005364418,0.0410000011324882
-0.0890000015497207,0.0729999989271164,0.1040000021457672
0.0579999983310699,-0.032999999821186,0.2300000041723251
-0.0700000002980232,0.0370000004768371,0.2840000092983246
-0.1659999936819076,-0.0320000015199184,0.5009999871253967
-0.0810000002384185,-0.1280000060796737,0.2610000073909759
-0.0049999998882412,-0.0529999993741512,0.2039999961853027
0.0010000000474974,0.0869999974966049,0.1679999977350235
0.090999998152256,0.1650000065565109,0.1560000032186508
0.2590000033378601,0.1969999969005584,0.2189999967813491
0.1089999973773956,0.2440000027418136,0.3120000064373016
0.2220000028610229,0.2560000121593475,0.3160000145435333
0.1410000026226043,0.2060000002384185,0.4769999980926513
0.0890000015497207,0.2160000056028366,0.6359999775886536
-0.3100000023841858,-0.0370000004768371,0.8090000152587891
-0.4550000131130218,0.0,0.7429999709129333
-0.5820000171661377,0.0930000022053718,0.546999990940094
-0.3889999985694885,0.1720000058412552,0.3980000019073486
-0.1369999945163726,0.2509999871253967,0.003000000026077
0.1379999965429306,0.4449999928474426,-0.1169999986886978
0.515999972820282,0.6639999747276306,-0.0379999987781047
0.7039999961853027,0.7749999761581421,0.0680000036954879
0.5199999809265137,0.7099999785423279,0.0750000029802322
-1.1139999628067017,-1.3350000381469729,0.0340000018477439
-1.9989999532699585,-2.059999942779541,-0.9589999914169312
-2.0810000896453857,-0.3199999928474426,-0.0439999997615814
-3.0230000019073486,0.5879999995231628,0.3799999952316284
-0.7350000143051147,0.2660000026226043,1.2289999723434448
0.1940000057220459,-0.3880000114440918,1.0759999752044678
0.824999988079071,-0.5249999761581421,0.6589999794960022
0.8090000152587891,-0.2930000126361847,0.0869999974966049
0.3289999961853027,0.2049999982118606,-0.2680000066757202
-0.1909999996423721,0.3919999897480011,-0.5720000267028809
-0.4639999866485595,0.5109999775886536,-0.9559999704360962
-0.6869999766349792,0.6380000114440918,-1.0829999446868896
-0.7269999980926514,0.4930000007152557,-1.1069999933242798
-0.6150000095367432,0.5180000066757202,-0.8209999799728394
-0.703000009059906,0.4329999983310699,-0.181999996304512
-0.5070000290870667,0.4460000097751617,0.1099999994039535
-0.5139999985694885,0.3729999959468841,0.2560000121593475
-0.9610000252723694,0.296999990940094,0.6620000004768372
-1.0679999589920044,0.3819999992847442,1.3170000314712524
-0.9369999766349792,0.5090000033378601,1.121000051498413
-1.159000039100647,0.5759999752044678,1.2380000352859497
-1.662999987602234,0.6840000152587891,1.0959999561309814
-1.7170000076293943,0.9179999828338624,0.9490000009536744
-1.7380000352859497,1.0399999618530271,0.5640000104904175
-1.7769999504089355,1.125,0.1509999930858612
-1.5640000104904177,0.9990000128746032,-0.1550000011920929
-1.47599995136261,0.8989999890327454,-0.753000020980835
-1.1579999923706057,0.7870000004768372,-0.9810000061988832
-1.184000015258789,0.5519999861717224,-1.2799999713897705
-1.1820000410079956,0.3989999890327453,-1.2970000505447388
-1.2619999647140503,0.163000002503395,-1.1100000143051147
-1.437000036239624,-0.1990000009536743,-1.0850000381469729
-1.4320000410079956,-0.3230000138282776,-0.5519999861717224
-1.5499999523162842,-0.5400000214576721,-0.5360000133514404
-1.6959999799728394,-0.6470000147819519,-0.4359999895095825
-1.6410000324249268,-0.6179999709129333,-0.5189999938011169
-1.5230000019073486,-0.5040000081062317,-0.5870000123977661
-0.8149999976158142,-0.2960000038146972,-0.3339999914169311
-0.5640000104904175,-0.3300000131130218,0.0109999999403953
-0.1230000033974647,-0.4760000109672546,0.328000009059906
0.3179999887943268,-0.6019999980926514,0.7049999833106995
0.356000006198883,-0.5540000200271606,0.9829999804496764
0.5509999990463257,-0.6420000195503235,1.2089999914169312
0.5820000171661377,-0.7170000076293945,0.9330000281333924
0.6579999923706055,-0.7799999713897705,0.6610000133514404
0.5109999775886536,-0.7879999876022339,0.1899999976158142
0.4160000085830688,-0.8019999861717224,0.0170000009238719
0.3600000143051147,-0.6439999938011169,-0.0989999994635582
0.5690000057220459,-0.578000009059906,-0.0579999983310699
1.2029999494552612,-0.367000013589859,0.1469999998807907
1.7730000019073486,-0.238999992609024,0.4580000042915344
2.3399999141693115,-0.0860000029206276,0.628000020980835
2.765000104904175,0.1340000033378601,0.6940000057220459
3.151000022888184,0.2809999883174896,0.5040000081062317
3.226999998092652,0.4110000133514404,0.6660000085830688
3.250999927520752,0.593999981880188,0.621999979019165
3.058000087738037,0.5929999947547913,0.4679999947547912
3.0969998836517334,0.5759999752044678,0.2049999982118606
2.621000051498413,0.6439999938011169,-0.0430000014603138
2.4579999446868896,0.8429999947547913,0.0140000004321336
2.365999937057495,0.7409999966621399,0.061999998986721
2.4800000190734863,0.8429999947547913,0.1389999985694885
2.691999912261963,0.906000018119812,0.0460000000894069
2.805999994277954,1.069000005722046,0.2840000092983246
2.75,0.9769999980926514,0.0370000004768371
2.5420000553131104,1.0479999780654907,-0.2450000047683715
2.115999937057495,1.0390000343322754,-0.1840000003576278
1.7610000371932983,1.0369999408721924,-0.0689999982714653
1.7239999771118164,1.031999945640564,-0.0209999997168779
1.7230000495910645,0.9769999980926514,-0.0439999997615814
1.7910000085830688,1.0479999780654907,0.1330000013113021
1.75600004196167,0.9629999995231628,0.375
1.5729999542236328,0.9340000152587892,0.5289999842643738
1.3969999551773071,0.9100000262260436,0.4970000088214874
1.2890000343322754,0.8009999990463257,0.1870000064373016
1.0889999866485596,0.7799999713897705,-0.2560000121593475
0.7749999761581421,0.9340000152587892,-0.4440000057220459
0.453000009059906,0.9210000038146972,-0.7009999752044678
0.1379999965429306,0.7649999856948853,-0.7160000205039978
-0.2529999911785126,0.3389999866485595,-0.8809999823570251
-1.4019999504089355,-0.5630000233650208,-0.277999997138977
-0.9929999709129332,0.3009999990463257,0.1140000000596046
-0.4600000083446502,0.6510000228881836,0.0729999989271164
0.7139999866485596,0.6840000152587891,-0.3190000057220459
1.0080000162124634,0.9240000247955322,-0.2230000048875808
0.4020000100135803,0.7749999761581421,-0.5099999904632568
0.0390000008046627,0.6729999780654907,-1.0329999923706057
0.2220000028610229,0.9639999866485596,-1.1579999923706057
0.5429999828338623,0.9739999771118164,-0.8600000143051147
0.6209999918937683,0.9629999995231628,-0.6940000057220459
0.6019999980926514,0.6629999876022339,-0.492000013589859
0.3610000014305115,0.3740000128746032,-0.4070000052452087
-0.0350000001490116,0.3300000131130218,-0.1199999973177909
-0.2630000114440918,0.0469999983906745,0.1480000019073486
-0.3529999852180481,-0.2440000027418136,-0.0070000002160668
-0.3759999871253967,-0.3379999995231628,-0.101000003516674
-0.3569999933242798,-0.3980000019073486,-0.1459999978542328
-0.5820000171661377,-0.875,-0.164000004529953
-1.2230000495910645,-1.241000056266785,0.2750000059604645
-1.2699999809265137,-1.0529999732971191,0.800000011920929
-0.7229999899864197,-0.5770000219345093,1.1239999532699585
-0.1539999991655349,-0.1609999984502792,1.1549999713897705
0.19200000166893,-0.025000000372529,0.8479999899864197
0.5720000267028809,0.1019999980926513,0.6859999895095825
0.906000018119812,0.2560000121593475,0.6669999957084656
1.1030000448226929,0.2669999897480011,0.4819999933242798
1.2999999523162842,0.4720000028610229,0.375
1.246999979019165,0.5199999809265137,0.1650000065565109
0.9580000042915344,0.6899999976158142,0.0379999987781047
0.7710000276565552,0.8420000076293945,-0.1330000013113021
0.6940000057220459,1.0260000228881836,-0.3610000014305115
0.8190000057220459,0.9070000052452089,-0.5870000123977661
0.7649999856948853,0.9010000228881836,-0.3569999933242798
0.6039999723434448,0.8669999837875366,-0.2169999927282333
0.3089999854564667,0.5040000081062317,-0.1089999973773956
0.2949999868869781,0.238999992609024,-0.0010000000474974
0.3030000030994415,-0.0729999989271164,0.1710000038146972
0.2829999923706054,-0.2860000133514404,0.3499999940395355
0.0700000002980232,-0.3030000030994415,0.6470000147819519
-0.3519999980926513,-0.3190000057220459,0.6269999742507935
-0.718999981880188,-0.2150000035762787,0.5239999890327454
-0.6340000033378601,0.1180000007152557,0.3019999861717224
-0.5860000252723694,0.4250000119209289,0.2599999904632568
-0.3059999942779541,0.5529999732971191,0.1739999949932098
-0.1230000033974647,0.7129999995231628,-0.2689999938011169
-0.0299999993294477,0.8960000276565552,-0.6000000238418579
-0.1400000005960464,0.9290000200271606,-0.8059999942779541
-0.640999972820282,0.8759999871253967,-0.9789999723434448
-1.00600004196167,0.8980000019073486,-0.977999985218048
-1.2949999570846558,0.8849999904632568,-0.5899999737739563
-1.6380000114440918,0.9990000128746032,-0.1110000014305114
-1.7130000591278076,1.1130000352859497,0.3479999899864197
-1.616000056266785,1.281999945640564,0.5669999718666077
-1.25,1.4830000400543213,0.7260000109672546
-0.8339999914169312,1.434999942779541,0.4149999916553497
-0.3980000019073486,1.5549999475479126,0.3529999852180481
-0.5139999985694885,1.61899995803833,0.6700000166893005
-0.5049999952316284,1.6069999933242798,1.1050000190734863
-0.8220000267028809,1.4839999675750732,1.3589999675750732
-1.284999966621399,1.225000023841858,1.184000015258789
-1.6749999523162842,0.8429999947547913,1.1430000066757202
-2.013000011444092,0.4749999940395355,0.7630000114440918
-2.052000045776367,0.1059999987483024,0.6869999766349792
-1.944000005722046,-0.2319999933242797,0.7480000257492065
-1.963000059127808,-0.3160000145435333,1.156999945640564
-1.8849999904632568,-0.4339999854564667,1.6890000104904177
-1.7369999885559082,-0.4979999959468841,2.0460000038146973
-1.5759999752044678,-0.6740000247955322,2.2799999713897705
-1.4010000228881836,-0.7039999961853027,2.2839999198913574
-0.9490000009536744,-0.8320000171661377,2.2249999046325684
-0.9380000233650208,-0.7889999747276306,1.8200000524520876
-1.4459999799728394,-0.6259999871253967,0.968999981880188
-1.590999960899353,-0.6759999990463257,0.8159999847412109
-1.1710000038146973,-0.7089999914169312,1.006999969482422
-0.9340000152587892,-0.7200000286102295,1.340999960899353
-0.6050000190734863,-0.6460000276565552,1.590999960899353
-0.5910000205039978,-0.5870000123977661,1.684999942779541
-0.8880000114440918,-0.6460000276565552,1.7330000400543213
-1.1380000114440918,-0.6359999775886536,1.6690000295639038
-1.3700000047683716,-0.902999997138977,1.6169999837875366
-1.4950000047683716,-1.1460000276565552,1.5169999599456787
-1.6710000038146973,-1.3029999732971191,1.475000023841858
-1.5169999599456787,-1.5299999713897705,1.4989999532699585
-1.375,-1.5759999752044678,1.5180000066757202
-1.1929999589920044,-1.6230000257492063,1.5549999475479126
-1.024999976158142,-1.5770000219345093,1.8899999856948853
-0.9100000262260436,-1.4210000038146973,2.2309999465942383
-1.0920000076293943,-1.3109999895095823,2.4600000381469727
-1.3070000410079956,-1.3320000171661377,2.369999885559082
-1.7719999551773071,-1.3860000371932983,2.2109999656677246
-2.124000072479248,-1.5429999828338623,1.962000012397766
-2.421999931335449,-1.5950000286102295,1.6519999504089355
-2.2739999294281006,-1.7009999752044678,1.5390000343322754
-2.21399998664856,-1.815999984741211,1.215999960899353
-1.7359999418258667,-1.61899995803833,0.8140000104904175
-1.5199999809265137,-0.7639999985694885,-0.4079999923706054
-1.4600000381469729,-0.5519999861717224,-1.0670000314712524
-1.2899999618530271,-0.4699999988079071,-1.8450000286102293
-1.006999969482422,-0.2269999980926513,-2.361999988555908
-0.8939999938011169,-0.0230000000447034,-2.365999937057495
-1.1519999504089355,0.1099999994039535,-2.256999969482422
-1.0190000534057615,0.003000000026077,-1.932000041007996
-1.1440000534057615,-0.0759999975562095,-1.7170000076293943
-1.4179999828338623,-0.3849999904632568,-1.5429999828338623
-1.4529999494552612,-0.5329999923706055,-1.531000018119812
-1.7089999914169312,-0.5070000290870667,-1.3980000019073486
-1.7660000324249268,-0.5600000023841858,-1.2669999599456787
-1.50600004196167,-0.6190000176429749,-0.99099999666214
-1.6080000400543213,-0.800000011920929,-0.7459999918937683
-1.4190000295639038,-0.890999972820282,-0.4900000095367431
-1.1779999732971191,-0.9789999723434448,-0.3070000112056732
-0.7269999980926514,-1.1660000085830688,0.1099999994039535
-0.3310000002384186,-1.1080000400543213,0.6439999938011169
-0.0900000035762786,-1.059999942779541,1.1200000047683716
-0.2329999953508377,-1.2269999980926514,1.27400004863739
-0.3339999914169311,-1.2230000495910645,1.1330000162124634
-0.3499999940395355,-1.3320000171661377,0.7450000047683716
-0.44200000166893,-1.128999948501587,0.1990000009536743
-0.4970000088214874,-0.859000027179718,-0.4779999852180481
-0.4950000047683716,-0.6320000290870667,-1.1230000257492063
-0.2860000133514404,-0.4490000009536743,-1.5789999961853027
0.1770000010728836,-0.2049999982118606,-1.9989999532699585
0.5730000138282776,0.0780000016093254,-2.2219998836517334
0.7360000014305115,0.453000009059906,-2.311000108718872
1.008999943733215,0.652999997138977,-2.2249999046325684
1.184000015258789,0.8410000205039978,-2.052999973297119
1.3450000286102295,0.5600000023841858,-1.965000033378601
1.3079999685287476,0.4120000004768371,-1.4800000190734863
1.1519999504089355,0.1389999985694885,-1.0149999856948853
1.2389999628067017,0.1230000033974647,-0.5830000042915344
1.5850000381469729,0.0070000002160668,-0.1710000038146972
1.7309999465942385,0.1150000020861625,0.0010000000474974
1.7690000534057615,-0.0509999990463256,-0.0430000014603138
2.0510001182556152,-0.0520000010728836,-0.6489999890327454
2.049000024795532,-0.1000000014901161,-0.6779999732971191
1.7669999599456787,-0.2989999949932098,-0.5320000052452087
1.6920000314712524,-0.5149999856948853,-0.3129999935626983
1.662999987602234,-0.6850000023841858,0.0
1.5180000066757202,-0.9879999756813048,0.0829999968409538
1.475000023841858,-1.0779999494552612,0.2360000014305114
1.715000033378601,-1.0850000381469729,0.4490000009536743
2.236999988555908,-0.9990000128746032,0.335999995470047
2.384000062942505,-0.7649999856948853,0.3619999885559082
2.836999893188477,-0.4760000109672546,0.3019999861717224
3.046999931335449,-0.3210000097751617,0.289000004529953
3.118000030517578,-0.3470000028610229,0.1469999998807907
3.0920000076293945,-0.1860000044107437,0.1309999972581863
3.065999984741211,-0.2199999988079071,0.3070000112056732
2.8550000190734863,-0.3849999904632568,0.2630000114440918
2.681999921798706,-0.453000009059906,0.3659999966621399
2.461999893188477,-0.5889999866485596,0.2160000056028366
2.259999990463257,-0.6880000233650208,-0.0509999990463256
2.086999893188477,-0.4939999878406524,-0.2800000011920929
2.01200008392334,-0.3120000064373016,-0.4429999887943268
1.9700000286102293,-0.2049999982118606,-0.5550000071525574
2.0299999713897705,0.2150000035762787,-0.6940000057220459
2.0980000495910645,0.3610000014305115,-0.5709999799728394
2.069999933242798,0.5080000162124634,-0.3779999911785126
2.3910000324249268,0.4839999973773956,-0.0460000000894069
2.371000051498413,0.4819999933242798,-0.0390000008046627
2.4809999465942383,0.4079999923706054,-0.0970000028610229
1.715999960899353,0.6380000114440918,-0.8240000009536743
1.055999994277954,0.843999981880188,-1.184999942779541
0.6729999780654907,0.9610000252723694,-1.493000030517578
0.3619999885559082,1.087000012397766,-1.559000015258789
0.2269999980926513,1.187000036239624,-1.3450000286102295
0.0900000035762786,1.3619999885559082,-0.8709999918937683
0.1439999938011169,1.3910000324249268,-0.4169999957084656
0.3319999873638153,1.27400004863739,0.0850000008940696
0.5770000219345093,1.1640000343322754,0.3549999892711639
0.5429999828338623,1.2580000162124634,0.7839999794960022
0.0410000011324882,1.3919999599456787,0.7910000085830688
-0.2899999916553497,1.468999981880188,0.5350000262260437
-0.7139999866485596,1.3880000114440918,0.3709999918937683
-1.1510000228881836,1.3580000400543213,0.0179999992251396
-1.27400004863739,1.2549999952316284,-0.0949999988079071
-1.4730000495910645,1.162999987602234,-0.2150000035762787
-1.3200000524520874,1.14900004863739,-0.5529999732971191
-1.11899995803833,1.1399999856948853,-0.4399999976158142
-0.7879999876022339,1.1230000257492063,-0.1889999955892563
-0.2649999856948852,0.9879999756813048,0.1099999994039535
-0.25,0.8019999861717224,0.3000000119209289
-0.231000006198883,0.5289999842643738,0.3079999983310699
-0.2669999897480011,0.2800000011920929,0.44200000166893
-0.402999997138977,0.1330000013113021,0.6869999766349792
-0.2750000059604645,-0.0780000016093254,0.959999978542328
-0.0570000000298023,-0.1480000019073486,1.4140000343322754
0.0810000002384185,-0.1140000000596046,1.5740000009536743
0.2709999978542328,-0.2080000042915344,1.5410000085830688
0.5910000205039978,-0.4199999868869781,1.5130000114440918
0.9079999923706056,-0.4670000076293945,1.305999994277954
1.0700000524520874,-0.628000020980835,1.1979999542236328
1.2519999742507937,-0.6399999856948853,1.0290000438690186
1.4500000476837158,-0.5320000052452087,1.0130000114440918
1.88100004196167,-0.4259999990463257,0.777999997138977
2.130000114440918,-0.4740000069141388,0.6000000238418579
2.095999956130981,-0.4110000133514404,0.5879999995231628
2.184999942779541,-0.4180000126361847,0.5419999957084656
2.2869999408721924,-0.3300000131130218,0.4729999899864197
2.400000095367432,-0.3869999945163727,0.4639999866485595
2.2950000762939453,-0.4720000028610229,0.3819999992847442
2.367000102996826,-0.6269999742507935,0.152999997138977
2.368000030517578,-0.6570000052452087,0.1140000000596046
2.325000047683716,-0.597000002861023,-0.0080000003799796
2.24399995803833,-0.4280000030994415,-0.1190000027418136
1.96399998664856,-0.2039999961853027,-0.257999986410141
1.7000000476837158,-0.0199999995529651,-0.375
1.319000005722046,0.123999997973442,-0.4120000004768371
1.281999945640564,0.0769999995827674,-0.4289999902248382
1.2450000047683716,0.0010000000474974,-0.3779999911785126
1.2970000505447388,-0.0209999997168779,-0.5299999713897705
1.3170000314712524,0.1309999972581863,-0.7990000247955322
1.2239999771118164,0.3240000009536743,-0.8460000157356262
1.2619999647140503,0.3740000128746032,-1.0369999408721924
1.2020000219345093,0.4449999928474426,-1.149999976158142
1.0579999685287476,0.449999988079071,-1.1959999799728394
0.8320000171661377,0.5109999775886536,-1.3350000381469729
0.5379999876022339,0.4769999980926513,-1.38100004196167
0.25,0.5260000228881836,-1.281000018119812
0.0890000015497207,0.5600000023841858,-1.368000030517578
-0.1870000064373016,0.5659999847412109,-1.368000030517578
-0.324999988079071,0.6800000071525574,-1.3630000352859497
-0.2460000067949295,0.7770000100135803,-1.434999942779541
-0.1420000046491623,0.912999987602234,-1.4359999895095823
-0.1089999973773956,0.9850000143051147,-1.162999987602234
0.0759999975562095,0.977999985218048,-0.8389999866485596
0.0020000000949949,0.8830000162124634,-0.3840000033378601
-0.2269999980926513,0.7749999761581421,-0.0399999991059303
-0.6759999990463257,0.7710000276565552,0.2189999967813491
-1.069000005722046,0.7390000224113464,0.4740000069141388
-1.3969999551773071,0.621999979019165,0.550000011920929
-1.906999945640564,0.6299999952316284,0.3529999852180481
-2.075999975204468,0.5879999995231628,0.1299999952316284
-2.256999969482422,0.6880000233650208,-0.2460000067949295
-2.1559998989105225,0.7749999761581421,-0.4519999921321869
-2.132999897003174,0.8410000205039978,-0.6990000009536743
-2.059000015258789,0.8830000162124634,-0.8339999914169312
-1.906000018119812,0.959999978542328,-0.8560000061988831
-1.784999966621399,0.9660000205039978,-1.0110000371932983
-1.7549999952316284,0.9900000095367432,-1.031999945640564
-1.6449999809265137,0.9649999737739564,-0.962000012397766
-1.6419999599456787,0.7559999823570251,-0.8169999718666077
-1.8220000267028809,0.6169999837875366,-0.6060000061988831
-1.8279999494552608,0.4690000116825104,-0.2430000007152557
-1.815000057220459,0.2849999964237213,0.0410000011324882
-1.8229999542236328,0.1000000014901161,0.4819999933242798
-1.6679999828338623,0.123999997973442,0.8389999866485596
-1.5299999713897705,-0.1099999994039535,1.2450000047683716
-1.5880000591278076,-0.2160000056028366,1.2730000019073486
-1.6890000104904177,-0.2820000052452087,1.3020000457763672
-1.722000002861023,-0.414000004529953,0.9430000185966492
-1.7929999828338623,-0.4120000004768371,0.7889999747276306
-1.7949999570846558,-0.4350000023841858,0.6890000104904175
-1.465000033378601,-0.4900000095367431,0.800000011920929
-1.1740000247955322,-0.4180000126361847,0.9290000200271606
-1.0140000581741333,-0.3009999990463257,0.796999990940094
-0.9290000200271606,-0.2479999959468841,0.5619999766349792
-0.2930000126361847,-0.2509999871253967,0.2669999897480011
0.4050000011920929,-0.1369999945163726,0.4020000100135803
1.0390000343322754,-0.2290000021457672,0.9480000138282776
1.2050000429153442,-0.6349999904632568,1.2070000171661377
1.25,-1.0520000457763672,1.305999994277954
1.1779999732971191,-1.6440000534057615,1.3630000352859497
0.8199999928474426,-2.115999937057495,1.2480000257492063
-0.4970000088214874,-2.515000104904175,1.0149999856948853
-0.9039999842643738,-2.5429999828338623,0.9710000157356262
-1.0980000495910645,-2.351999998092652,0.9649999737739564
-0.7839999794960022,-1.8980000019073489,1.3650000095367432
-0.5770000219345093,-1.866000056266785,1.6979999542236328
-0.0480000004172325,-1.7999999523162842,2.122999906539917
0.2199999988079071,-1.870000004768372,2.4600000381469727
0.4589999914169311,-1.919999957084656,2.572000026702881
0.6259999871253967,-2.0820000171661377,2.6080000400543213
0.5899999737739563,-2.066999912261963,2.5999999046325684
0.6140000224113464,-2.0220000743865967,2.4749999046325684
0.2249999940395355,-2.072999954223633,1.5640000104904177
-0.1770000010728836,-2.1070001125335693,1.0099999904632568
-0.4040000140666961,-2.003999948501587,0.5360000133514404
-0.6029999852180481,-1.9709999561309812,0.2619999945163727
-0.6209999918937683,-1.8919999599456787,-0.1150000020861625
-0.5709999799728394,-1.7929999828338623,-0.1570000052452087
-0.3179999887943268,-1.5670000314712524,0.0520000010728836
-0.3600000143051147,-1.3600000143051147,0.3980000019073486
-0.221000000834465,-1.1729999780654907,0.7509999871253967
0.0010000000474974,-1.0230000019073486,0.7929999828338623
0.2129999995231628,-1.0399999618530271,0.8730000257492065
0.2509999871253967,-0.8960000276565552,0.8859999775886536
0.0799999982118606,-0.7960000038146973,0.9409999847412108
0.1089999973773956,-0.7620000243186951,0.9580000042915344
0.1580000072717666,-0.8849999904632568,0.9919999837875366
0.2630000114440918,-0.8199999928474426,0.9980000257492064
0.3219999969005584,-0.777999997138977,0.8539999723434448
0.2509999871253967,-0.5270000100135803,0.6230000257492065
0.231000006198883,-0.4970000088214874,0.4580000042915344
0.3269999921321869,-0.3030000030994415,0.2960000038146972
0.4410000145435333,-0.3190000057220459,-0.0240000002086162
0.3479999899864197,-0.0900000035762786,-0.3149999976158142
