time,seconds_elapsed,z,y,x
1773343138073831400,9.32683154296875,0.4569999873638153,-0.0020000000949949026,1.343000054359436
1773343138083585000,9.3365849609375,0.6380000114440918,-0.14300000667572021,1.4490000009536743
1773343138093339000,9.3463388671875,0.8960000276565552,-0.25699999928474426,1.2910000085830688
1773343138103092000,9.356092041015625,1.3320000171661377,-0.3440000116825104,1.1080000400543213
1773343138112843800,9.36584375,1.7549999952316284,-0.3970000147819519,1.1640000343322754
1773343138122595800,9.375595947265625,2.053999900817871,-0.48500001430511475,1.2050000429153442
1773343138132349000,9.385348876953126,2.4010000228881836,-0.5239999890327454,1.1790000200271606
1773343138142103800,9.395103759765625,2.5869998931884766,-0.527999997138977,0.8930000066757202
1773343138151857400,9.404857421875,2.50600004196167,-0.6510000228881836,0.5460000038146973
1773343138161612300,9.4146123046875,2.3329999446868896,-0.6880000233650208,0.13600000739097595
1773343138171367200,9.4243671875,1.9210000038146973,-0.7250000238418579,-0.27900001406669617
1773343138181122800,9.434122802734375,1.6579999923706055,-0.5019999742507935,-0.6930000185966492
1773343138190852900,9.443852783203125,1.149999976158142,-0.10400000214576721,-1.0509999990463257
1773343138200619800,9.453619873046875,0.8270000219345093,0.27900001406669617,-1.3830000162124634
1773343138210387200,9.46338720703125,0.10199999809265137,0.6299999952316284,-1.3930000066757202
1773343138220141300,9.473141357421875,-0.6489999890327454,0.7599999904632568,-1.1710000038146973
1773343138229870000,9.4828701171875,-1.1699999570846558,0.7490000128746033,-0.8349999785423279
1773343138239649800,9.49264990234375,-1.2569999694824219,0.6930000185966492,-0.6740000247955322
1773343138249404200,9.502404052734375,-1.062000036239624,0.656000018119812,-0.3840000033378601
1773343138259160000,9.51216015625,-0.45100000500679016,0.515999972820282,-0.23499999940395355
1773343138268914700,9.521914794921875,0.09600000083446503,0.6510000228881836,0.010999999940395355
1773343138278669800,9.531669921875,0.4650000035762787,0.49399998784065247,-0.1550000011920929
1773343138288425200,9.54142529296875,0.6029999852180481,0.1860000044107437,-0.5329999923706055
1773343138298180000,9.55118017578125,0.5809999704360962,-0.014000000432133675,-1.1369999647140503
1773343138307935000,9.56093505859375,0.37400001287460327,-0.20499999821186066,-1.815999984741211
1773343138317689000,9.570689208984374,0.06300000101327896,-0.25600001215934753,-2.239000082015991
1773343138327443700,9.580443603515626,-0.2919999957084656,-0.3779999911785126,-2.490999937057495
1773343138337198000,9.590197998046875,-0.597000002861023,-0.13600000739097595,-2.749000072479248
1773343138346952400,9.599952392578125,-0.7599999904632568,0.05999999865889549,-2.618000030517578
1773343138356706000,9.6097060546875,-0.9129999876022339,0.4390000104904175,-2.2869999408721924
1773343138366459100,9.619459228515625,-1.0959999561309814,0.6320000290870667,-2.1410000324249268
1773343138376210700,9.629210693359376,-1.25600004196167,0.7770000100135803,-2.1589999198913574
1773343138385963300,9.63896337890625,-1.3450000286102295,0.7760000228881836,-2.4189999103546143
1773343138395715600,9.648715576171876,-1.3140000104904175,0.6940000057220459,-2.4570000171661377
1773343138405469000,9.658468994140625,-1.0850000381469727,0.5619999766349792,-2.49399995803833
